retailer,retailer_id,invoice_date,region,state,city,beverage_brand,delivery_company,price_per_unit ($),units_sold,total_sales ($),operating_profit ($),operating_margin (%),year,month,day,weekday,Month_Name
Walmart,1185732,2022-07-02,Southeast,South Carolina,Charleston,Diet Coke,DHL,0.6,8000.0,4800.0,1680.0,35.0,2022,7,2,Saturday,July
Walmart,1185732,2022-07-02,Southeast,South Carolina,Charleston,Sprite,UPS,0.55,7250.0,3988.0,1595.0,40.0,2022,7,2,Saturday,July
Walmart,1185732,2022-07-02,Southeast,South Carolina,Charleston,Fanta,DHL,0.55,6750.0,3713.0,1485.0,40.0,2022,7,2,Saturday,July
Walmart,1185732,2022-07-02,Southeast,South Carolina,Charleston,Powerade,USPS,0.65,7000.0,4550.0,1593.0,35.0,2022,7,2,Saturday,July
Walmart,1185732,2022-07-02,Southeast,South Carolina,Charleston,Dasani Water,DHL,0.7,8750.0,6125.0,3063.0,50.0,2022,7,2,Saturday,July
Walmart,1185732,2022-08-03,Southeast,South Carolina,Charleston,Coca-Cola,UPS,0.65,10250.0,6663.0,2665.0,40.0,2022,8,3,Wednesday,August
Walmart,1185732,2022-08-03,Southeast,South Carolina,Charleston,Diet Coke,DHL,0.6,8000.0,4800.0,1680.0,35.0,2022,8,3,Wednesday,August
Walmart,1185732,2022-08-03,Southeast,South Carolina,Charleston,Sprite,USPS,0.55,7250.0,3988.0,1595.0,40.0,2022,8,3,Wednesday,August
Walmart,1185732,2022-08-03,Southeast,South Carolina,Charleston,Fanta,DHL,0.45,6750.0,3038.0,1215.0,40.0,2022,8,3,Wednesday,August
Walmart,1185732,2022-08-03,Southeast,South Carolina,Charleston,Powerade,USPS,0.55,6500.0,3575.0,1251.0,35.0,2022,8,3,Wednesday,August
Walmart,1185732,2022-08-03,Southeast,South Carolina,Charleston,Dasani Water,UPS,0.6,8250.0,4950.0,2475.0,50.0,2022,8,3,Wednesday,August
Walmart,1185732,2022-09-02,Southeast,South Carolina,Charleston,Coca-Cola,USPS,0.55,9250.0,5088.0,2035.0,40.0,2022,9,2,Friday,September
Walmart,1185732,2022-09-02,Southeast,South Carolina,Charleston,Diet Coke,DHL,0.5,7250.0,3625.0,1269.0,35.0,2022,9,2,Friday,September
Walmart,1185732,2022-09-02,Southeast,South Carolina,Charleston,Sprite,DHL,0.3,6250.0,1875.0,750.0,40.0,2022,9,2,Friday,September
Walmart,1185732,2022-09-02,Southeast,South Carolina,Charleston,Fanta,UPS,0.3,6000.0,1800.0,720.0,40.0,2022,9,2,Friday,September
Walmart,1185732,2022-09-02,Southeast,South Carolina,Charleston,Powerade,UPS,0.4,6000.0,2400.0,840.0,35.0,2022,9,2,Friday,September
Walmart,1185732,2022-09-02,Southeast,South Carolina,Charleston,Dasani Water,FedEx,0.45,7000.0,3150.0,1575.0,50.0,2022,9,2,Friday,September
Walmart,1185732,2022-10-04,Southeast,South Carolina,Charleston,Coca-Cola,UPS,0.45,8750.0,3938.0,1575.0,40.0,2022,10,4,Tuesday,October
Walmart,1185732,2022-10-04,Southeast,South Carolina,Charleston,Diet Coke,FedEx,0.35,7000.0,2450.0,858.0,35.0,2022,10,4,Tuesday,October
Walmart,1185732,2022-10-04,Southeast,South Carolina,Charleston,Sprite,UPS,0.35,5750.0,2013.0,805.0,40.0,2022,10,4,Tuesday,October
Walmart,1185732,2022-10-04,Southeast,South Carolina,Charleston,Fanta,DHL,0.35,5500.0,1925.0,770.0,40.0,2022,10,4,Tuesday,October
Walmart,1185732,2022-10-04,Southeast,South Carolina,Charleston,Powerade,USPS,0.45,5500.0,2475.0,866.0,35.0,2022,10,4,Tuesday,October
Walmart,1185732,2022-10-04,Southeast,South Carolina,Charleston,Dasani Water,USPS,0.5,6750.0,3375.0,1688.0,50.0,2022,10,4,Tuesday,October
Walmart,1185732,2022-11-03,Southeast,South Carolina,Charleston,Coca-Cola,FedEx,0.45,8250.0,3713.0,1485.0,40.0,2022,11,3,Thursday,November
Walmart,1185732,2022-11-03,Southeast,South Carolina,Charleston,Diet Coke,USPS,0.35,6500.0,2275.0,796.0,35.0,2022,11,3,Thursday,November
Walmart,1185732,2022-11-03,Southeast,South Carolina,Charleston,Sprite,FedEx,0.4,5950.0,2380.0,952.0,40.0,2022,11,3,Thursday,November
Walmart,1185732,2022-11-03,Southeast,South Carolina,Charleston,Fanta,FedEx,0.6,6500.0,3900.0,1560.0,40.0,2022,11,3,Thursday,November
Walmart,1185732,2022-11-03,Southeast,South Carolina,Charleston,Powerade,USPS,0.75,6250.0,4688.0,1641.0,35.0,2022,11,3,Thursday,November
Walmart,1185732,2022-11-03,Southeast,South Carolina,Charleston,Dasani Water,FedEx,0.75,7250.0,5438.0,2719.0,50.0,2022,11,3,Thursday,November
Walmart,1185732,2022-12-02,Southeast,South Carolina,Charleston,Coca-Cola,FedEx,0.7,9750.0,6825.0,2730.0,40.0,2022,12,2,Friday,December
Walmart,1185732,2022-12-02,Southeast,South Carolina,Charleston,Diet Coke,UPS,0.6,7750.0,4650.0,1628.0,35.0,2022,12,2,Friday,December
Walmart,1185732,2022-12-02,Southeast,South Carolina,Charleston,Sprite,USPS,0.6,7250.0,4350.0,1740.0,40.0,2022,12,2,Friday,December
Walmart,1185732,2022-12-02,Southeast,South Carolina,Charleston,Fanta,DHL,0.6,6750.0,4050.0,1620.0,40.0,2022,12,2,Friday,December
Walmart,1185732,2022-12-02,Southeast,South Carolina,Charleston,Powerade,DHL,0.7,6750.0,4725.0,1654.0,35.0,2022,12,2,Friday,December
Walmart,1185732,2022-12-02,Southeast,South Carolina,Charleston,Dasani Water,FedEx,0.75,7750.0,5813.0,2906.0,50.0,2022,12,2,Friday,December
Walmart,1185732,2022-01-13,Southeast,North Carolina,Charlotte,Coca-Cola,UPS,0.35,7750.0,2713.0,1085.0,40.0,2022,1,13,Thursday,January
Walmart,1185732,2022-01-13,Southeast,North Carolina,Charlotte,Diet Coke,FedEx,0.35,5750.0,2013.0,704.0,35.0,2022,1,13,Thursday,January
Walmart,1185732,2022-01-13,Southeast,North Carolina,Charlotte,Sprite,DHL,0.25,5750.0,1438.0,575.0,40.0,2022,1,13,Thursday,January
Walmart,1185732,2022-01-13,Southeast,North Carolina,Charlotte,Fanta,USPS,0.3,4250.0,1275.0,510.0,40.0,2022,1,13,Thursday,January
Walmart,1185732,2022-01-13,Southeast,North Carolina,Charlotte,Powerade,USPS,0.45,4750.0,2138.0,748.0,35.0,2022,1,13,Thursday,January
Walmart,1185732,2022-01-13,Southeast,North Carolina,Charlotte,Dasani Water,DHL,0.35,5750.0,2013.0,1006.0,50.0,2022,1,13,Thursday,January
Walmart,1185732,2022-02-11,Southeast,North Carolina,Charlotte,Coca-Cola,UPS,0.35,8250.0,2888.0,1155.0,40.0,2022,2,11,Friday,February
Walmart,1185732,2022-02-11,Southeast,North Carolina,Charlotte,Diet Coke,UPS,0.35,4750.0,1663.0,582.0,35.0,2022,2,11,Friday,February
Walmart,1185732,2022-02-11,Southeast,North Carolina,Charlotte,Sprite,DHL,0.25,5250.0,1313.0,525.0,40.0,2022,2,11,Friday,February
Walmart,1185732,2022-02-11,Southeast,North Carolina,Charlotte,Fanta,UPS,0.3,3750.0,1125.0,450.0,40.0,2022,2,11,Friday,February
Walmart,1185732,2022-02-11,Southeast,North Carolina,Charlotte,Powerade,USPS,0.45,4500.0,2025.0,709.0,35.0,2022,2,11,Friday,February
Walmart,1185732,2022-02-11,Southeast,North Carolina,Charlotte,Dasani Water,USPS,0.3,5500.0,1650.0,825.0,50.0,2022,2,11,Friday,February
Walmart,1185732,2022-03-09,Southeast,North Carolina,Charlotte,Coca-Cola,FedEx,0.3,7700.0,2310.0,924.0,40.0,2022,3,9,Wednesday,March
Walmart,1185732,2022-03-09,Southeast,North Carolina,Charlotte,Diet Coke,UPS,0.3,4500.0,1350.0,473.0,35.0,2022,3,9,Wednesday,March
Walmart,1185732,2022-03-09,Southeast,North Carolina,Charlotte,Sprite,UPS,0.2,4750.0,950.0,380.0,40.0,2022,3,9,Wednesday,March
Walmart,1185732,2022-03-09,Southeast,North Carolina,Charlotte,Fanta,USPS,0.25,3250.0,813.0,325.0,40.0,2022,3,9,Wednesday,March
Walmart,1185732,2022-03-09,Southeast,North Carolina,Charlotte,Powerade,USPS,0.4,3750.0,1500.0,525.0,35.0,2022,3,9,Wednesday,March
Walmart,1185732,2022-03-09,Southeast,North Carolina,Charlotte,Dasani Water,FedEx,0.3,4750.0,1425.0,713.0,50.0,2022,3,9,Wednesday,March
Walmart,1185732,2022-04-10,Southeast,North Carolina,Charlotte,Coca-Cola,DHL,0.3,7250.0,2175.0,870.0,40.0,2022,4,10,Sunday,April
Walmart,1185732,2022-04-10,Southeast,North Carolina,Charlotte,Diet Coke,USPS,0.3,4250.0,1275.0,446.0,35.0,2022,4,10,Sunday,April
Walmart,1185732,2022-04-10,Southeast,North Carolina,Charlotte,Sprite,DHL,0.2,4250.0,850.0,340.0,40.0,2022,4,10,Sunday,April
Walmart,1185732,2022-04-10,Southeast,North Carolina,Charlotte,Fanta,DHL,0.25,3500.0,875.0,350.0,40.0,2022,4,10,Sunday,April
Walmart,1185732,2022-04-10,Southeast,North Carolina,Charlotte,Powerade,USPS,0.45,3750.0,1688.0,591.0,35.0,2022,4,10,Sunday,April
Walmart,1185732,2022-04-10,Southeast,North Carolina,Charlotte,Dasani Water,UPS,0.35,5250.0,1838.0,919.0,50.0,2022,4,10,Sunday,April
Walmart,1185732,2022-05-09,Southeast,North Carolina,Charlotte,Coca-Cola,FedEx,0.45,7950.0,3578.0,1431.0,40.0,2022,5,9,Monday,May
Walmart,1185732,2022-05-09,Southeast,North Carolina,Charlotte,Diet Coke,UPS,0.45,5000.0,2250.0,788.0,35.0,2022,5,9,Monday,May
Walmart,1185732,2022-05-09,Southeast,North Carolina,Charlotte,Sprite,USPS,0.4,4750.0,1900.0,760.0,40.0,2022,5,9,Monday,May
Walmart,1185732,2022-05-09,Southeast,North Carolina,Charlotte,Fanta,USPS,0.4,4250.0,1700.0,680.0,40.0,2022,5,9,Monday,May
Walmart,1185732,2022-05-09,Southeast,North Carolina,Charlotte,Powerade,USPS,0.5,4500.0,2250.0,788.0,35.0,2022,5,9,Monday,May
Walmart,1185732,2022-05-09,Southeast,North Carolina,Charlotte,Dasani Water,DHL,0.55,5500.0,3025.0,1513.0,50.0,2022,5,9,Monday,May
Walmart,1185732,2022-06-11,Southeast,North Carolina,Charlotte,Coca-Cola,USPS,0.5,8000.0,4000.0,1600.0,40.0,2022,6,11,Saturday,June
Walmart,1185732,2022-06-11,Southeast,North Carolina,Charlotte,Diet Coke,FedEx,0.45,5500.0,2475.0,866.0,35.0,2022,6,11,Saturday,June
Walmart,1185732,2022-06-11,Southeast,North Carolina,Charlotte,Sprite,FedEx,0.5,5250.0,2625.0,1050.0,40.0,2022,6,11,Saturday,June
Walmart,1185732,2022-06-11,Southeast,North Carolina,Charlotte,Fanta,DHL,0.5,5000.0,2500.0,1000.0,40.0,2022,6,11,Saturday,June
Walmart,1185732,2022-06-11,Southeast,North Carolina,Charlotte,Powerade,FedEx,0.65,5000.0,3250.0,1138.0,35.0,2022,6,11,Saturday,June
Walmart,1185732,2022-06-11,Southeast,North Carolina,Charlotte,Dasani Water,DHL,0.7,6750.0,4725.0,2363.0,50.0,2022,6,11,Saturday,June
Walmart,1185732,2022-07-09,Southeast,North Carolina,Charlotte,Coca-Cola,DHL,0.65,9000.0,5850.0,2340.0,40.0,2022,7,9,Saturday,July
Walmart,1185732,2022-07-09,Southeast,North Carolina,Charlotte,Diet Coke,USPS,0.6,6500.0,3900.0,1365.0,35.0,2022,7,9,Saturday,July
Walmart,1185732,2022-07-09,Southeast,North Carolina,Charlotte,Sprite,UPS,0.55,5750.0,3163.0,1265.0,40.0,2022,7,9,Saturday,July
Walmart,1185732,2022-07-09,Southeast,North Carolina,Charlotte,Fanta,USPS,0.55,5250.0,2888.0,1155.0,40.0,2022,7,9,Saturday,July
Walmart,1185732,2022-07-09,Southeast,North Carolina,Charlotte,Powerade,UPS,0.65,5500.0,3575.0,1251.0,35.0,2022,7,9,Saturday,July
Walmart,1185732,2022-07-09,Southeast,North Carolina,Charlotte,Dasani Water,UPS,0.7,7250.0,5075.0,2538.0,50.0,2022,7,9,Saturday,July
Walmart,1185732,2022-08-10,Southeast,North Carolina,Charlotte,Coca-Cola,USPS,0.65,8750.0,5688.0,2275.0,40.0,2022,8,10,Wednesday,August
Walmart,1185732,2022-08-10,Southeast,North Carolina,Charlotte,Diet Coke,DHL,0.6,6500.0,3900.0,1365.0,35.0,2022,8,10,Wednesday,August
Walmart,1185732,2022-08-10,Southeast,North Carolina,Charlotte,Sprite,UPS,0.55,5750.0,3163.0,1265.0,40.0,2022,8,10,Wednesday,August
Walmart,1185732,2022-08-10,Southeast,North Carolina,Charlotte,Fanta,USPS,0.45,5250.0,2363.0,945.0,40.0,2022,8,10,Wednesday,August
Walmart,1185732,2022-08-10,Southeast,North Carolina,Charlotte,Powerade,USPS,0.55,5000.0,2750.0,963.0,35.0,2022,8,10,Wednesday,August
Walmart,1185732,2022-08-10,Southeast,North Carolina,Charlotte,Dasani Water,USPS,0.6,6750.0,4050.0,2025.0,50.0,2022,8,10,Wednesday,August
Walmart,1185732,2022-09-09,Southeast,North Carolina,Charlotte,Coca-Cola,DHL,0.55,7750.0,4263.0,1705.0,40.0,2022,9,9,Friday,September
Walmart,1185732,2022-09-09,Southeast,North Carolina,Charlotte,Diet Coke,UPS,0.5,5750.0,2875.0,1006.0,35.0,2022,9,9,Friday,September
Walmart,1185732,2022-09-09,Southeast,North Carolina,Charlotte,Sprite,DHL,0.25,4750.0,1188.0,475.0,40.0,2022,9,9,Friday,September
Walmart,1185732,2022-09-09,Southeast,North Carolina,Charlotte,Fanta,FedEx,0.25,4500.0,1125.0,450.0,40.0,2022,9,9,Friday,September
Walmart,1185732,2022-09-09,Southeast,North Carolina,Charlotte,Powerade,USPS,0.35,4500.0,1575.0,551.0,35.0,2022,9,9,Friday,September
Walmart,1185732,2022-09-09,Southeast,North Carolina,Charlotte,Dasani Water,UPS,0.4,5500.0,2200.0,1100.0,50.0,2022,9,9,Friday,September
Walmart,1185732,2022-10-11,Southeast,North Carolina,Charlotte,Coca-Cola,FedEx,0.4,7250.0,2900.0,1160.0,40.0,2022,10,11,Tuesday,October
Walmart,1185732,2022-10-11,Southeast,North Carolina,Charlotte,Diet Coke,USPS,0.3,5500.0,1650.0,578.0,35.0,2022,10,11,Tuesday,October
Walmart,1185732,2022-10-11,Southeast,North Carolina,Charlotte,Sprite,UPS,0.3,4250.0,1275.0,510.0,40.0,2022,10,11,Tuesday,October
Walmart,1185732,2022-10-11,Southeast,North Carolina,Charlotte,Fanta,USPS,0.3,4000.0,1200.0,480.0,40.0,2022,10,11,Tuesday,October
Walmart,1185732,2022-10-11,Southeast,North Carolina,Charlotte,Powerade,DHL,0.4,4000.0,1600.0,560.0,35.0,2022,10,11,Tuesday,October
Walmart,1185732,2022-10-11,Southeast,North Carolina,Charlotte,Dasani Water,FedEx,0.4,5250.0,2100.0,1050.0,50.0,2022,10,11,Tuesday,October
Walmart,1185732,2022-11-10,Southeast,North Carolina,Charlotte,Coca-Cola,USPS,0.35,6750.0,2363.0,945.0,40.0,2022,11,10,Thursday,November
Walmart,1185732,2022-11-10,Southeast,North Carolina,Charlotte,Diet Coke,USPS,0.25,5000.0,1250.0,438.0,35.0,2022,11,10,Thursday,November
Walmart,1185732,2022-11-10,Southeast,North Carolina,Charlotte,Sprite,USPS,0.35,4450.0,1558.0,623.0,40.0,2022,11,10,Thursday,November
Walmart,1185732,2022-11-10,Southeast,North Carolina,Charlotte,Fanta,DHL,0.65,5000.0,3250.0,1300.0,40.0,2022,11,10,Thursday,November
Walmart,1185732,2022-11-10,Southeast,North Carolina,Charlotte,Powerade,USPS,0.8,4750.0,3800.0,1330.0,35.0,2022,11,10,Thursday,November
Walmart,1185732,2022-11-10,Southeast,North Carolina,Charlotte,Dasani Water,FedEx,0.8,5750.0,4600.0,2300.0,50.0,2022,11,10,Thursday,November
Walmart,1185732,2022-12-09,Southeast,North Carolina,Charlotte,Coca-Cola,FedEx,0.75,8250.0,6188.0,2475.0,40.0,2022,12,9,Friday,December
Walmart,1185732,2022-12-09,Southeast,North Carolina,Charlotte,Diet Coke,UPS,0.65,6250.0,4063.0,1422.0,35.0,2022,12,9,Friday,December
Walmart,1185732,2022-12-09,Southeast,North Carolina,Charlotte,Sprite,FedEx,0.65,5750.0,3738.0,1495.0,40.0,2022,12,9,Friday,December
Walmart,1185732,2022-12-09,Southeast,North Carolina,Charlotte,Fanta,FedEx,0.65,5250.0,3413.0,1365.0,40.0,2022,12,9,Friday,December
Walmart,1185732,2022-12-09,Southeast,North Carolina,Charlotte,Powerade,DHL,0.75,5250.0,3938.0,1378.0,35.0,2022,12,9,Friday,December
Walmart,1185732,2022-12-09,Southeast,North Carolina,Charlotte,Dasani Water,DHL,0.8,6250.0,5000.0,2500.0,50.0,2022,12,9,Friday,December
Walmart,1185732,2022-01-22,Midwest,Ohio,Columbus,Coca-Cola,DHL,0.4,5000.0,2000.0,800.0,40.0,2022,1,22,Saturday,January
Walmart,1185732,2022-01-22,Midwest,Ohio,Columbus,Diet Coke,USPS,0.4,3000.0,1200.0,420.0,35.0,2022,1,22,Saturday,January
Walmart,1185732,2022-01-22,Midwest,Ohio,Columbus,Sprite,FedEx,0.3,3000.0,900.0,360.0,40.0,2022,1,22,Saturday,January
Walmart,1185732,2022-01-22,Midwest,Ohio,Columbus,Fanta,FedEx,0.35,1500.0,525.0,210.0,40.0,2022,1,22,Saturday,January
Walmart,1185732,2022-01-22,Midwest,Ohio,Columbus,Powerade,FedEx,0.5,2000.0,1000.0,350.0,35.0,2022,1,22,Saturday,January
Walmart,1185732,2022-01-22,Midwest,Ohio,Columbus,Dasani Water,FedEx,0.4,3000.0,1200.0,480.0,40.0,2022,1,22,Saturday,January
Walmart,1185732,2022-02-22,Midwest,Ohio,Columbus,Coca-Cola,FedEx,0.4,5500.0,2200.0,880.0,40.0,2022,2,22,Tuesday,February
Walmart,1185732,2022-02-22,Midwest,Ohio,Columbus,Diet Coke,UPS,0.4,2000.0,800.0,280.0,35.0,2022,2,22,Tuesday,February
Walmart,1185732,2022-02-22,Midwest,Ohio,Columbus,Sprite,USPS,0.3,2500.0,750.0,300.0,40.0,2022,2,22,Tuesday,February
Walmart,1185732,2022-02-22,Midwest,Ohio,Columbus,Fanta,DHL,0.35,1250.0,438.0,175.0,40.0,2022,2,22,Tuesday,February
Walmart,1185732,2022-02-22,Midwest,Ohio,Columbus,Powerade,UPS,0.5,2000.0,1000.0,350.0,35.0,2022,2,22,Tuesday,February
Walmart,1185732,2022-02-22,Midwest,Ohio,Columbus,Dasani Water,FedEx,0.4,3000.0,1200.0,480.0,40.0,2022,2,22,Tuesday,February
Walmart,1185732,2022-03-21,Midwest,Ohio,Columbus,Coca-Cola,FedEx,0.45,5200.0,2340.0,936.0,40.0,2022,3,21,Monday,March
Walmart,1185732,2022-03-21,Midwest,Ohio,Columbus,Diet Coke,DHL,0.45,2250.0,1013.0,354.0,35.0,2022,3,21,Monday,March
Walmart,1185732,2022-03-21,Midwest,Ohio,Columbus,Sprite,FedEx,0.35,2500.0,875.0,350.0,40.0,2022,3,21,Monday,March
Walmart,1185732,2022-03-21,Midwest,Ohio,Columbus,Fanta,USPS,0.4,1000.0,400.0,160.0,40.0,2022,3,21,Monday,March
Walmart,1185732,2022-03-21,Midwest,Ohio,Columbus,Powerade,USPS,0.55,1500.0,825.0,289.0,35.0,2022,3,21,Monday,March
Walmart,1185732,2022-03-21,Midwest,Ohio,Columbus,Dasani Water,FedEx,0.45,2500.0,1125.0,450.0,40.0,2022,3,21,Monday,March
Walmart,1185732,2022-04-22,Midwest,Ohio,Columbus,Coca-Cola,USPS,0.45,4750.0,2138.0,855.0,40.0,2022,4,22,Friday,April
Walmart,1185732,2022-04-22,Midwest,Ohio,Columbus,Diet Coke,UPS,0.45,1750.0,788.0,276.0,35.0,2022,4,22,Friday,April
Walmart,1185732,2022-04-22,Midwest,Ohio,Columbus,Sprite,USPS,0.4,1750.0,700.0,280.0,40.0,2022,4,22,Friday,April
Walmart,1185732,2022-04-22,Midwest,Ohio,Columbus,Fanta,UPS,0.45,1000.0,450.0,180.0,40.0,2022,4,22,Friday,April
Walmart,1185732,2022-04-22,Midwest,Ohio,Columbus,Powerade,FedEx,0.5,1250.0,625.0,219.0,35.0,2022,4,22,Friday,April
Walmart,1185732,2022-04-22,Midwest,Ohio,Columbus,Dasani Water,DHL,0.4,2500.0,1000.0,400.0,40.0,2022,4,22,Friday,April
Walmart,1185732,2022-05-23,Midwest,Ohio,Columbus,Coca-Cola,USPS,0.5,5200.0,2600.0,1040.0,40.0,2022,5,23,Monday,May
Walmart,1185732,2022-05-23,Midwest,Ohio,Columbus,Diet Coke,UPS,0.45,2250.0,1013.0,354.0,35.0,2022,5,23,Monday,May
Walmart,1185732,2022-05-23,Midwest,Ohio,Columbus,Sprite,USPS,0.4,2000.0,800.0,320.0,40.0,2022,5,23,Monday,May
Walmart,1185732,2022-05-23,Midwest,Ohio,Columbus,Fanta,DHL,0.4,1250.0,500.0,200.0,40.0,2022,5,23,Monday,May
Walmart,1185732,2022-05-23,Midwest,Ohio,Columbus,Powerade,UPS,0.5,1500.0,750.0,263.0,35.0,2022,5,23,Monday,May
Walmart,1185732,2022-05-23,Midwest,Ohio,Columbus,Dasani Water,FedEx,0.55,2750.0,1513.0,605.0,40.0,2022,5,23,Monday,May
Walmart,1185732,2022-06-22,Midwest,Ohio,Columbus,Coca-Cola,UPS,0.4,5250.0,2100.0,840.0,40.0,2022,6,22,Wednesday,June
Walmart,1185732,2022-06-22,Midwest,Ohio,Columbus,Diet Coke,UPS,0.35,2750.0,963.0,337.0,35.0,2022,6,22,Wednesday,June
Walmart,1185732,2022-06-22,Midwest,Ohio,Columbus,Sprite,USPS,0.3,2250.0,675.0,270.0,40.0,2022,6,22,Wednesday,June
Walmart,1185732,2022-06-22,Midwest,Ohio,Columbus,Fanta,DHL,0.3,2000.0,600.0,240.0,40.0,2022,6,22,Wednesday,June
Walmart,1185732,2022-06-22,Midwest,Ohio,Columbus,Powerade,UPS,0.5,2000.0,1000.0,350.0,35.0,2022,6,22,Wednesday,June
Walmart,1185732,2022-06-22,Midwest,Ohio,Columbus,Dasani Water,UPS,0.55,3750.0,2063.0,825.0,40.0,2022,6,22,Wednesday,June
Walmart,1185732,2022-07-21,Midwest,Ohio,Columbus,Coca-Cola,USPS,0.5,6000.0,3000.0,1200.0,40.0,2022,7,21,Thursday,July
Walmart,1185732,2022-07-21,Midwest,Ohio,Columbus,Diet Coke,UPS,0.45,3500.0,1575.0,551.0,35.0,2022,7,21,Thursday,July
Walmart,1185732,2022-07-21,Midwest,Ohio,Columbus,Sprite,FedEx,0.4,2750.0,1100.0,440.0,40.0,2022,7,21,Thursday,July
Walmart,1185732,2022-07-21,Midwest,Ohio,Columbus,Fanta,DHL,0.4,2250.0,900.0,360.0,40.0,2022,7,21,Thursday,July
Walmart,1185732,2022-07-21,Midwest,Ohio,Columbus,Powerade,FedEx,0.5,2500.0,1250.0,438.0,35.0,2022,7,21,Thursday,July
Walmart,1185732,2022-07-21,Midwest,Ohio,Columbus,Dasani Water,DHL,0.55,4250.0,2338.0,935.0,40.0,2022,7,21,Thursday,July
Walmart,1185732,2022-08-22,Midwest,Ohio,Columbus,Coca-Cola,DHL,0.5,5750.0,2875.0,1150.0,40.0,2022,8,22,Monday,August
Walmart,1185732,2022-08-22,Midwest,Ohio,Columbus,Diet Coke,DHL,0.45,3500.0,1575.0,551.0,35.0,2022,8,22,Monday,August
Walmart,1185732,2022-08-22,Midwest,Ohio,Columbus,Sprite,USPS,0.4,2750.0,1100.0,440.0,40.0,2022,8,22,Monday,August
Walmart,1185732,2022-08-22,Midwest,Ohio,Columbus,Fanta,USPS,0.4,2500.0,1000.0,400.0,40.0,2022,8,22,Monday,August
Walmart,1185732,2022-08-22,Midwest,Ohio,Columbus,Powerade,FedEx,0.5,2250.0,1125.0,394.0,35.0,2022,8,22,Monday,August
Walmart,1185732,2022-08-22,Midwest,Ohio,Columbus,Dasani Water,DHL,0.55,4000.0,2200.0,880.0,40.0,2022,8,22,Monday,August
Walmart,1185732,2022-09-23,Midwest,Ohio,Columbus,Coca-Cola,USPS,0.5,5250.0,2625.0,1050.0,40.0,2022,9,23,Friday,September
Walmart,1185732,2022-09-23,Midwest,Ohio,Columbus,Diet Coke,USPS,0.45,3250.0,1463.0,512.0,35.0,2022,9,23,Friday,September
Walmart,1185732,2022-09-23,Midwest,Ohio,Columbus,Sprite,UPS,0.35,2250.0,788.0,315.0,40.0,2022,9,23,Friday,September
Walmart,1185732,2022-09-23,Midwest,Ohio,Columbus,Fanta,DHL,0.35,2000.0,700.0,280.0,40.0,2022,9,23,Friday,September
Walmart,1185732,2022-09-23,Midwest,Ohio,Columbus,Powerade,FedEx,0.45,2000.0,900.0,315.0,35.0,2022,9,23,Friday,September
Walmart,1185732,2022-09-23,Midwest,Ohio,Columbus,Dasani Water,USPS,0.5,2750.0,1375.0,550.0,40.0,2022,9,23,Friday,September
Walmart,1185732,2022-10-22,Midwest,Ohio,Columbus,Coca-Cola,FedEx,0.55,4500.0,2475.0,990.0,40.0,2022,10,22,Saturday,October
Walmart,1185732,2022-10-22,Midwest,Ohio,Columbus,Diet Coke,UPS,0.45,2750.0,1238.0,433.0,35.0,2022,10,22,Saturday,October
Walmart,1185732,2022-10-22,Midwest,Ohio,Columbus,Sprite,DHL,0.45,1750.0,788.0,315.0,40.0,2022,10,22,Saturday,October
Walmart,1185732,2022-10-22,Midwest,Ohio,Columbus,Fanta,UPS,0.45,1500.0,675.0,270.0,40.0,2022,10,22,Saturday,October
Walmart,1185732,2022-10-22,Midwest,Ohio,Columbus,Powerade,FedEx,0.55,1500.0,825.0,289.0,35.0,2022,10,22,Saturday,October
Walmart,1185732,2022-10-22,Midwest,Ohio,Columbus,Dasani Water,USPS,0.55,2750.0,1513.0,605.0,40.0,2022,10,22,Saturday,October
Walmart,1185732,2022-11-22,Midwest,Ohio,Columbus,Coca-Cola,DHL,0.5,4250.0,2125.0,850.0,40.0,2022,11,22,Tuesday,November
Walmart,1185732,2022-11-22,Midwest,Ohio,Columbus,Diet Coke,DHL,0.4,2750.0,1100.0,385.0,35.0,2022,11,22,Tuesday,November
Walmart,1185732,2022-11-22,Midwest,Ohio,Columbus,Sprite,DHL,0.45,2200.0,990.0,396.0,40.0,2022,11,22,Tuesday,November
Walmart,1185732,2022-11-22,Midwest,Ohio,Columbus,Fanta,DHL,0.55,2000.0,1100.0,440.0,40.0,2022,11,22,Tuesday,November
Walmart,1185732,2022-11-22,Midwest,Ohio,Columbus,Powerade,DHL,0.65,1750.0,1138.0,398.0,35.0,2022,11,22,Tuesday,November
Walmart,1185732,2022-11-22,Midwest,Ohio,Columbus,Dasani Water,DHL,0.7,2750.0,1925.0,770.0,40.0,2022,11,22,Tuesday,November
Walmart,1185732,2022-12-21,Midwest,Ohio,Columbus,Coca-Cola,FedEx,0.65,5250.0,3413.0,1365.0,40.0,2022,12,21,Wednesday,December
Walmart,1185732,2022-12-21,Midwest,Ohio,Columbus,Diet Coke,UPS,0.55,3250.0,1788.0,626.0,35.0,2022,12,21,Wednesday,December
Walmart,1185732,2022-12-21,Midwest,Ohio,Columbus,Sprite,USPS,0.55,2750.0,1513.0,605.0,40.0,2022,12,21,Wednesday,December
Walmart,1185732,2022-12-21,Midwest,Ohio,Columbus,Fanta,UPS,0.5,2250.0,1125.0,450.0,40.0,2022,12,21,Wednesday,December
